,Title,Description,User_enrolled,Rating,User_vote,Link,Category,Level
4083,Learn Nodejs Scratch,A beginners guide to learn node.js from scratch,20515.0,3.4,94.0,https://www.udemy.com/course/complete-nodejs-course-zero-to-hero-s/,Tech,Beginner
4084,Git Complete Hands Training Web Developers,"Learn Git commands, Centralized and Distributed workflows with real time projects. Training for Web Developers",2592.0,4.4,94.0,https://www.udemy.com/course/git-version-control-training/,Tech,Beginner
4085,Create Web Experiences AEM All versions  AEM Users,Create a rich and interactive digital experience across all customer-facing touch-points.,382.0,4.1,94.0,https://www.udemy.com/course/aem-authoring-essentials/,Tech,Beginner
4086,Object Oriented ProgrammingOOP  Master developer,The complete guide to understanding OOP and becoming a top notch developer with exercises and free source code!,4968.0,3.7,94.0,https://www.udemy.com/course/object-oriented-programming-oop-be-a-superstar-coder/,Tech,All Levels
4087,Learn R Programming Machine Learning Data Science,Get to know the most hot programming language for machine learning and data science from scratch.,11723.0,3.4,94.0,https://www.udemy.com/course/the-complete-r-programming-course-zero-to-hero/,Tech,Expert
4088,Complete Backend API Development Python AZ,"Learn how to build fast, secure and documented API with python. Backend best practices, load balancers, stress tests etc",529.0,4.3,94.0,https://www.udemy.com/course/python-api-development/,Tech,Beginner
4089,Container Microsoft AZURE Docker Kubernetes,Docker | Kubernetes | Service Fabric Cluster | AKS | Container Instances | Container Registry,4402.0,2.5,94.0,https://www.udemy.com/course/container-on-microsoft-azure-docker-kubernetes/,Tech,All Levels
4090,Android development tutorial Beginners,Android Course:Become an Android Developer & Make your own Apps,4729.0,3.6,94.0,https://www.udemy.com/course/complete-android-development-course/,Tech,Intermediate
4091,JavaScript Fundamentals Course Absolute Beginners,Learn JavaScript Fundamentals from the Scratch,31085.0,4.1,94.0,https://www.udemy.com/course/javascript-fundamentals-a-course-for-absolute-beginners/,Tech,Beginner
4092,Applied Data Science COVID19 data analysis,"Data Analysis of COVID-19 data with Python machine learning, visualization + bonus Tableau Dashboard",470.0,4.6,94.0,https://www.udemy.com/course/applied-data-science-covid-19-prototype/,Tech,All Levels
4093,Creating iPhone App,Decide if iOS programming is right for you by making a resume app. Using Xcode and Swift,1021.0,3.9,94.0,https://www.udemy.com/course/creating-your-first-iphone-app/,Tech,Intermediate
4094,Data Mining Cluster Analysis Python,"Discover two non-hierarchical clustering algorithms, k-means and DBSCAN.",2803.0,4.1,94.0,https://www.udemy.com/course/clusteranalysisandunsupervisedmachinelearningwithpython/,Tech,All Levels
4095,Learn Build Websites Django 30,Django 3.0 - A Framework of Python,2190.0,3.6,94.0,https://www.udemy.com/course/learn-to-build-websites-in-django-30/,Tech,All Levels
4096,PHP Essential create build Amazing websites PHP,Learn the foundations and features of why PHP code is so popular through this series of clear easy to follow lessons,14048.0,4.7,93.0,https://www.udemy.com/course/php-essential-how-to-create-build-amazing-websites-with-php/,Tech,All Levels
4097,Learn Build Web Apps Cake PHP,The Complete Course for Learning Cake PHP Web Framework,428.0,4.4,93.0,https://www.udemy.com/course/learn-to-build-web-apps-using-cake-php/,Tech,All Levels
4098,Coding Visual Learners Learning JavaScript Scratch,Learn to code from scratch in a visual and beginner-friendly manner using the popular programming language JavaScript.,1720.0,4.4,93.0,https://www.udemy.com/course/coding-for-visual-learners-learning-javascript-from-scratch/,Tech,Beginner
4099,Building Movies Site Python  Django  IMDB Clone,Learn to build websites like IMDB with Python3 & Django Class Based Views,16666.0,4.0,93.0,https://www.udemy.com/course/building-movies-site-with-python-django-imdb-clone/,Tech,All Levels
4100,Algorithms Data Structures Java,"Build your own gui applications with java using algorithms and data structures, learn to program like a pro",6238.0,3.6,93.0,https://www.udemy.com/course/algorithms-and-data-structures-in-java/,Tech,All Levels
4101,Taxi App React Native,Make a basic taxi app in React Native!,2219.0,4.2,93.0,https://www.udemy.com/course/taxi-app-in-react-native/,Tech,Intermediate
4102,Implementing Serverless Microservices Architecture Patterns,The perfect course to implementing Microservices using Serverless Computing on AWS,1537.0,4.0,93.0,https://www.udemy.com/course/implementing-serverless-microservices-architecture-patterns/,Tech,Intermediate
4103,SwiftUI  iOS Mobil Uygulama Seviye 2,SwiftUI ile WhatsApp Clone & Landmark Book vb gerçek uygulamalar yazarak kullanıcı dostu arayüzler geliştirmeyi öğrenin,477.0,4.8,93.0,https://www.udemy.com/course/swiftui-ios-mobil-uygulama-seviye-2/,Tech,Beginner
4104,Learn Cypress Framework End End UI Testing,"UI Automation, Testing, and QA",351.0,4.1,93.0,https://www.udemy.com/course/learn-cypress-framework-for-end-to-end-ui-testing/,Tech,All Levels
4105,PowerShell Beginners,Learn how to use PowerShell to perform administrative tasks from scratch,1221.0,3.6,93.0,https://www.udemy.com/course/powershell-for-beginners/,Tech,Intermediate
4106,Rest API Testing Robot Framework  Request Library,Basic to advance understanding of API Testing | Robot Framework | Requests Module,345.0,3.8,93.0,https://www.udemy.com/course/robot-framework-api-testing/,Tech,All Levels
4107,Technical Writing Write DITA XML,How to Become a Modern and Successful Technical Writer Using DITA XML,292.0,4.2,93.0,https://www.udemy.com/course/technical-writing-how-to-write-using-dita-xml/,Tech,All Levels
4108,Rest API Testing Robot Framework  Request Library,Basic to advance understanding of API Testing | Robot Framework | Requests Module,345.0,3.8,93.0,https://www.udemy.com/course/robot-framework-api-testing/,Tech,Beginner
4109,Python PHP Programming Bundle,"Learn Python Programming and PHP For Web Development Fast! Become a Software Engineer, Coder, Hacker, or Web Developer",4492.0,4.3,93.0,https://www.udemy.com/course/python-and-php-killer-programming-bundle/,Tech,Beginner
4110,Android Tutorial Beginners  App Sells,Learn to create your own Android apps that you can publish .,6357.0,4.4,93.0,https://www.udemy.com/course/android-studio-tutorial-for-beginners/,Tech,All Levels
4111,Test Management HP ALM  QC Quality Center,Basic to Advance,499.0,4.0,93.0,https://www.udemy.com/course/starthpalm/,Tech,All Levels
4112,JavaScript Tutorial,Programming is all about practice - let's minimize explanation of theory and do more coding,615.0,1.6,93.0,https://www.udemy.com/course/lets-learn-javascript-by-coding/,Tech,Beginner
4113,Complete PHP Course OOP Start Finish,Only Course you need to learn Object Oriented Programming (OOP) in PHP and go from Beginner to Advanced level!,5600.0,4.0,93.0,https://www.udemy.com/course/complete-object-oriented-programming-in-php-start-to-finish/,Tech,All Levels
4114,complete guide blueprint development Unreal 4,Learn Unreal blueprints by developing blueprint with this comprehensive guide from begin to finish,848.0,3.0,93.0,https://www.udemy.com/course/the-complete-guide-for-blueprint-development-in-unreal-4/,Tech,All Levels
4115,Javascript Specialist,Earn a Professional Credential while Learning Javascript Coding,662.0,4.4,93.0,https://www.udemy.com/course/javascript-specialist/,Tech,All Levels
4116,Learn GREP SED Linux Beginners  Lite,This course explores in details of two powerful tools grep and sed,1480.0,3.6,92.0,https://www.udemy.com/course/learn-grep-and-sed-on-linux-for-beginners-lite/,Tech,All Levels
4117,Fundamentals Kubernetes,Get up and running with Kubernetes,968.0,4.1,92.0,https://www.udemy.com/course/fundamentals-of-kubernetes/,Tech,All Levels
4118,Umbraco Beginner Learn Umbraco Basics,An Umbraco CMS beginner course aimed at proving the fundamentals needed to manage an Umbraco CMS installation,339.0,3.3,92.0,https://www.udemy.com/course/umbraco-beginner/,Tech,All Levels
4119,Master HTML5 beginner Pro,The smart way to learn HTML:5 from basic to advanced level,14729.0,4.4,92.0,https://www.udemy.com/course/master-html5-from-very-beginner-to-pro/,Tech,Beginner
4120,Build Mobile App Skills  App,Reskin Java Android Marshmallow apps fast & discover the skills that other developers missed out!,6545.0,3.7,92.0,https://www.udemy.com/course/how-to-build-mobile-app-without-it-skills-and-make-first-app/,Tech,Intermediate
4121,Unity 2D Game Developer Course Farming RPG,Build the core systems for a 2D Farming RPG game using the Unity game engine and C# in this intermediate Unity course.,1340.0,4.7,92.0,https://www.udemy.com/course/unity-2d-game-developer-course-farming-rpg/,Tech,Beginner
4122,Data Science 4 Newbs Skills  Basic Web Experiment Analysis,"Practice basic web experiment analysis hands-on and gain the crucial data science skills of Unix, SQL, and Tableau fast!",2203.0,4.2,92.0,https://www.udemy.com/course/data-science-4-newbs/,Tech,Intermediate
4123,Object Process Methodology OPM MBSE,Object Process Methodology (OPM) for Model Based Systems Engineering (MBSE),6349.0,3.9,92.0,https://www.udemy.com/course/opm-for-mbse/,Tech,All Levels
4124,Nodejs Absolute Beginners Guide  Learn Node Scratch,Learn Node.js To Build Web Sites and Host Them Live On Heroku Webhosting,5512.0,4.3,92.0,https://www.udemy.com/course/nodejs-absolute-beginners-guide/,Tech,All Levels
4125,Complete Practical LINQ Tutorial C,"LINQ to Entities, LINQ to Objects, LINQ to XML, Functional Programming and LINQ",926.0,3.8,92.0,https://www.udemy.com/course/master-linq-csharp/,Tech,All Levels
4126,Creating Python APIs Like BOSS  Django REST Framework,"Make RESTful Web APIs for Mobile Apps and Front End JavaScript Frameworks - JSON, XML, CSV, and Authentication Tokens",919.0,4.6,92.0,https://www.udemy.com/course/creating-apis-with-the-django-rest-framework-python/,Tech,All Levels
4127,Philosophy FileMaker  2,"Intermediate FileMaker Pro 15 Scripting, Calculations, Relationships and Reporting",526.0,4.8,92.0,https://www.udemy.com/course/the-philosophy-of-filemaker-part-2/,Tech,Beginner
4128,Learn Build 3D Puzzle Game Unity,Explore the process of building a complete 3D puzzle game inside of Unity - from start to finish!,2757.0,4.6,92.0,https://www.udemy.com/course/3dmotive-learn-to-build-a-3d-puzzle-game-with-unity/,Tech,Beginner
4129,Computer Vision Face Recognition Quick Starter Python,"Quickly Build Python Deep Learning based Face Detection, Recognition, Emotion , Gender and Age Classification Systems",2676.0,4.4,92.0,https://www.udemy.com/course/computer-vision-face-recognition-quick-starter-in-python/,Tech,All Levels
4130,Create Excel apps MySQL  Virtual Forms  Excel VBA,"Step-by-step Masterclass: Create quickly Excel VBA desktop apps using MySQL & Virtual Forms & VBA Excel 2010, 2013, 2016",5290.0,4.1,92.0,https://www.udemy.com/course/create-excel-vba-apps-using-mysql-database-virtual-forms/,Tech,All Levels
4131,Big Data Analytics Sqoop Hive,"Access, Manipulate, Transform, and Analyze Massive data sets with Hands-on",1195.0,4.0,92.0,https://www.udemy.com/course/big-data-analytics-using-sqoop-and-hive/,Tech,All Levels
4132,Social Networking app Android App Development,Take your first step towards your next big idea by learning social networking android app development in android studio,1308.0,4.4,92.0,https://www.udemy.com/course/social-networking-android-app-development-from-scratch/,Tech,Beginner
4133,Complete iOS 11 Development Course Swift 4 Xcode 9,Learn A-Z everything about iOS Development and Swift 4 by making 7 complete applications from scratch!,395.0,4.8,92.0,https://www.udemy.com/course/ios11dev/,Tech,Beginner
4134,Oracle SQL beginners,"Learn how to query and manage data in the Oracle Database Using SQL. Practical, concept-building examples and quizzes.",592.0,3.7,91.0,https://www.udemy.com/course/oracle-sql-learning-by-example/,Tech,Beginner
4135,Complete Automation Package Selenium  Jmeter  SoapUI,"Get expertise in functional, Services and Performance automation",867.0,3.6,91.0,https://www.udemy.com/course/complete-automation-package-selenium-jmeter-soapui/,Tech,All Levels
4136,Getting Started NodeJS Beginners,Learn Basic of Powerful JavaScript Engine NodeJS with Core Libraries,1669.0,4.1,91.0,https://www.udemy.com/course/getting-started-with-nodejs-for-beginners/,Tech,Beginner
4137,Excel VBA  Microsoft Outlook Mastery Automation,"Create And Manipulate Outlook Emails, Attachments, Calendars, Tasks, and Contacts Automatically With Excel VBA",915.0,4.5,91.0,https://www.udemy.com/course/excel-vba-microsoft-outlook-mastery-and-automation/,Tech,Beginner
4138,Learn Software Testing Scratch,A Complete Guide to Master Software Testing Techniques,3255.0,3.6,91.0,https://www.udemy.com/course/learn-software-testing-from-scratch/,Tech,Beginner
4139,Advanced SQL Guide,The comprehensive SQL course. An advanced SQL course for sql programmer.,12340.0,3.0,91.0,https://www.udemy.com/course/advanced-sql-guide/,Tech,All Levels
4140,Complete Laravel basics beginner expert,Learn all the necessary functionality of Laravel and start working as a professional,3528.0,3.5,91.0,https://www.udemy.com/course/learn-laravel-from-beginner-to-expert/,Tech,Intermediate
4141,Learn Express,Master Express - the fast and lightweight Node framework for building backend servers,1394.0,4.1,91.0,https://www.udemy.com/course/learn-express/,Tech,Beginner
4142,Artificial Intelligence III  Deep Learning Java,"Deep learning fundamentals, focusing on convolutional neural networks and recurrent neural networks, LTSM, GRUs",2120.0,4.4,91.0,https://www.udemy.com/course/artificial-intelligence-iii-in-java/,Tech,All Levels
4143,Ultimate JavaScript Objects,"The Ultimate Guide to JavaScript Objects, where students will learn to create, copy, and master JavaScript Objects",1802.0,4.3,91.0,https://www.udemy.com/course/js-objects/,Tech,All Levels
